Name, class, n, opt, gap, lb0, lb, ub0, ub, rootColCnt, totalColCnt, exploredNodeCnt, rmpCnt, pricingCnt,lb0Time, ub0Time, rmpTime, pricingTime, totalTime
N1C1W1_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C1W1_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,14,15,15,15,0,202,1,153,153,0.004,0.004,0.056,0.038,0.196
N1C1W1_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C1W1_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,13,13,14,13,0,49724,407,37216,37216,0.006,0.004,4.87,4.026,10.075
N1C1W1_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W1_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.005,0,0,0.011
N1C1W1_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C1W1_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,7,7,8,7,0,670793,6590,551495,551495,0.004,0.006,79.405,55.395,146.752
N1C1W1_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C1W1_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.003,0.007,0,0,0.01
N1C1W1_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.012,0.003,0,0,0.015
N1C1W1_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,13,13,13,13,0,0,0,0,0,0.004,0.002,0,0,0.009
N1C1W1_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.005,0,0,0.011
N1C1W1_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C1W1_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.011
N1C1W1_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,11,11,12,11,0,34300,583,25532,25532,0.005,0.004,2.622,2.056,5.443
N1C1W1_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.003,0,0,0.01
N1C1W1_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,10,10,11,10,0,3167,51,1982,1982,0.005,0.003,0.302,0.199,0.698
N1C1W1_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C1W1_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,11,12,12,12,0,215,1,166,166,0.006,0.003,0.047,0.053,0.205
N1C1W1_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.005,0,0,0.011
N1C1W1_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,11,11,12,11,0,3489,50,2305,2305,0.006,0.004,0.394,0.309,0.916
N1C1W1_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C1W1_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.004,0.003,0,0,0.009
N1C1W1_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,10,10,11,10,0,4624,51,3340,3340,0.006,0.004,0.506,0.425,1.153
N1C1W2_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,13,14,14,14,0,214,1,165,165,0.007,0.005,0.057,0.041,0.218
N1C1W2_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,14,15,15,15,0,181,1,132,132,0.006,0.004,0.042,0.069,0.268
N1C1W2_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,16,16,16,16,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C1W2_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,15,15,15,15,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C1W2_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,16,17,17,17,0,194,1,145,145,0.005,0.003,0.045,0.031,0.169
N1C1W2_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,9,9,10,9,0,6590,65,4993,4993,0.006,0.004,0.906,0.806,1.974
N1C1W2_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,10,10,11,10,0,3888,50,2627,2627,0.005,0.004,0.436,0.391,1.037
N1C1W2_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C1W2_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C1W2_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,11,11,12,11,0,10995,105,8384,8384,0.005,0.005,1.183,1.228,2.772
N1C1W2_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.004,0.003,0,0,0.008
N1C1W2_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,214,1,165,165,0.005,0.004,0.055,0.028,0.182
N1C1W2_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,13,14,14,14,0,121362,1126,88536,88536,0.006,0.003,11.011,9.196,22.268
N1C1W2_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C1W2_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W2_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C1W2_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,12,13,13,13,0,213,1,164,164,0.004,0.003,0.048,0.039,0.186
N1C1W2_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W2_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C1W2_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,13,14,14,14,0,191,1,142,142,0.005,0.004,0.037,0.036,0.18
N1C1W2_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C1W2_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C1W2_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C1W2_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,11,11,12,11,0,35352,344,27039,27039,0.005,0.004,3.37,3.169,7.331
N1C1W2_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C1W4_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,16,16,16,16,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C1W4_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,17,18,18,18,0,162,1,113,113,0.005,0.002,0.032,0.025,0.157
N1C1W4_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,16,16,16,16,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C1W4_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,17,17,18,17,0,375550,4486,271684,271684,0.005,0.004,27.793,19.623,53.096
N1C1W4_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,17,17,17,17,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C1W4_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.004,0,0,0.011
N1C1W4_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.007,0.004,0,0,0.011
N1C1W4_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.003,0,0,0.01
N1C1W4_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C1W4_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,11,12,12,12,0,14841,110,11530,11530,0.006,0.004,2.049,2.262,4.759
N1C1W4_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,13,14,14,14,0,2386,17,1771,1771,0.005,0.003,0.359,0.256,0.789
N1C1W4_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W4_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,13,13,14,13,0,5163,62,3703,3703,0.004,0.004,0.488,0.389,1.101
N1C1W4_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,14,14,15,14,0,165178,5917,113478,113478,0.006,0.004,7.456,5.745,16.244
N1C1W4_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C1W4_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,13,13,13,13,0,0,0,0,0,0.006,0.002,0,0,0.009
N1C1W4_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,14,14,14,14,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C1W4_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,13,13,13,13,0,0,0,0,0,0.006,0.003,0,0,0.011
N1C1W4_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,14,15,15,15,0,168,1,119,119,0.006,0.003,0.031,0.033,0.163
N1C1W4_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,14,14,15,14,0,8298,210,5735,5735,0.003,0.003,0.548,0.433,1.298
N1C1W4_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,12,12,12,12,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C1W4_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,12,13,13,13,0,172213,1408,129025,129025,0.005,0.004,19.052,15.577,37.54
N1C1W4_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,12,12,12,12,0,0,0,0,0,0.008,0.005,0,0,0.013
N1C1W4_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,12,13,13,13,0,197,1,148,148,0.006,0.003,0.04,0.043,0.189
N1C1W4_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,12,13,13,13,0,211,1,162,162,0.004,0.004,0.055,0.049,0.21
N1C2W1_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C2W1_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,12,13,13,13,0,215,1,166,166,0.005,0.003,0.058,0.044,0.198
N1C2W1_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W1_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,11,12,12,12,0,204215,1712,157254,157254,0.006,0.003,21.932,15.498,40.861
N1C2W1_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,9,10,10,10,0,292,1,243,243,0.007,0.004,0.083,0.074,0.268
N1C2W1_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,7,7,8,7,0,5298,52,4069,4069,0.005,0.005,0.745,0.68,1.679
N1C2W1_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.005,0,0,0.011
N1C2W1_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.006,0.005,0,0,0.011
N1C2W1_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W1_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,7,7,7,7,0,0,0,0,0,0.005,0.005,0,0,0.012
N1C2W1_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C2W1_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W1_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C2W1_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,10,10,11,10,0,10208,112,7803,7803,0.007,0.005,1.091,0.881,2.324
N1C2W1_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.01
N1C2W1_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C2W1_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W1_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C2W1_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C2W1_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W1_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C2W1_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.005,0,0,0.011
N1C2W1_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C2W1_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W1_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,8,8,8,8,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C2W2_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,13,13,13,13,0,0,0,0,0,0.007,0.005,0,0,0.013
N1C2W2_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,14,14,14,14,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C2W2_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,14,14,14,14,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C2W2_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.004,0,0,0.011
N1C2W2_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,15,15,16,15,0,5932,79,4243,4243,0.005,0.003,0.559,0.464,1.279
N1C2W2_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.011
N1C2W2_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,9,10,10,10,0,814,8,622,622,0.006,0.006,0.184,0.17,0.511
N1C2W2_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.005,0,0,0.011
N1C2W2_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.005,0,0,0.011
N1C2W2_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.005,0,0,0.012
N1C2W2_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,11,11,12,11,0,4317,52,3025,3025,0.005,0.004,0.395,0.365,0.98
N1C2W2_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C2W2_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,12,12,13,12,0,11466,122,8398,8398,0.004,0.003,1.183,1.046,2.602
N1C2W2_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.004,0,0,0.01
N1C2W2_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,13,13,13,13,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W2_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,11,12,12,12,0,128475,1158,98413,98413,0.007,0.005,14.996,11.247,28.595
N1C2W2_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.007,0.005,0,0,0.012
N1C2W2_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.007,0.004,0,0,0.013
N1C2W2_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,11,12,12,12,0,682081,6133,525353,525353,0.007,0.004,68.942,46.009,125.188
N1C2W2_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,13,13,13,13,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C2W2_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.004,0.005,0,0,0.01
N1C2W2_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C2W2_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.005,0,0,0.011
N1C2W2_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C2W2_CL2_3_4_E.BPPFI, CL2_3_4,50,0,0.083333333,11,11,12,12,0,20203373,203691,15582554,15582554,0.006,0.004,1890.057,1424.638,3600.006
N1C2W4_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,14,15,15,15,0,197,1,148,148,0.005,0.004,0.048,0.056,0.257
N1C2W4_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,15,15,15,15,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C2W4_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,14,15,15,15,0,196,1,147,147,0.006,0.003,0.048,0.061,0.223
N1C2W4_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,14,14,14,14,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W4_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,15,15,15,15,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C2W4_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.005,0,0,0.012
N1C2W4_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.005,0,0,0.011
N1C2W4_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.005,0,0,0.014
N1C2W4_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C2W4_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.004,0,0,0.012
N1C2W4_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,163785,1285,125326,125326,0.006,0.004,17.043,13.462,33.262
N1C2W4_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,187,1,138,138,0.006,0.003,0.057,0.036,0.197
N1C2W4_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,5072,38,3747,3747,0.005,0.005,0.735,0.645,1.635
N1C2W4_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C2W4_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,12,13,13,13,0,196,1,147,147,0.006,0.004,0.058,0.043,0.204
N1C2W4_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C2W4_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,12,13,13,13,0,980,6,739,739,0.004,0.004,0.21,0.116,0.471
N1C2W4_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.006,0.005,0,0,0.012
N1C2W4_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C2W4_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,12,13,13,13,0,240263,2004,182135,182135,0.006,0.004,24.814,18.897,47.584
N1C2W4_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C2W4_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C2W4_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.005,0,0,0.013
N1C2W4_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C2W4_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C3W1_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,9,9,10,9,0,196303,1599,154821,154821,0.005,0.003,21.437,16.798,41.606
N1C3W1_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,9,9,9,9,0,0,0,0,0,0.004,0.005,0,0,0.011
N1C3W1_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C3W1_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.002,0,0,0.009
N1C3W1_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.004,0,0,0.01
N1C3W1_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,6,6,7,6,0,5297,50,4093,4093,0.006,0.004,0.827,0.9,1.985
N1C3W1_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,6,6,6,6,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W1_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,7,7,7,7,0,0,0,0,0,0.004,0.005,0,0,0.01
N1C3W1_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,7,7,7,7,0,0,0,0,0,0.006,0.006,0,0,0.013
N1C3W1_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,6,6,6,6,0,0,0,0,0,0.006,0.004,0,0,0.012
N1C3W1_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.003,0.004,0,0,0.008
N1C3W1_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W1_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,9,10,10,10,0,2516,22,1978,1978,0.004,0.004,0.412,0.362,0.942
N1C3W1_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.01
N1C3W1_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W1_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.004,0,0,0.009
N1C3W1_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,9,9,10,9,0,2418010,22316,1904281,1904281,0.005,0.004,256.536,182.47,476.881
N1C3W1_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,10,10,10,10,0,0,0,0,0,0.007,0.005,0,0,0.013
N1C3W1_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,10,10,10,10,0,0,0,0,0,0.004,0.004,0,0,0.009
N1C3W1_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.004,0,0,0.012
N1C3W1_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,8,8,8,8,0,0,0,0,0,0.005,0.004,0,0,0.01
