Name, class, n, opt, gap, lb0, lb, ub0, ub, rootColCnt, totalColCnt, exploredNodeCnt, rmpCnt, pricingCnt,lb0Time, ub0Time, rmpTime, pricingTime, totalTime
N1C3W2_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W2_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,10,11,11,11,0,20003,130,15716,15716,0.005,150.001,2.594,1.856,154.885
N1C3W2_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W2_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,10,10,11,10,0,5380,58,4107,4107,0.007,150.001,0.621,0.355,151.182
N1C3W2_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C3W2_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C3W2_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.039,0,0,0.045
N1C3W2_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.007,0.005,0,0,0.013
N1C3W2_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C3W2_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W4_CL1_1_3_A.BPPFI, CL1_1_3,50,1,0,12,12,12,12,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W4_CL1_1_3_B.BPPFI, CL1_1_3,50,1,0,12,12,13,12,0,54473,532,41723,41723,0.006,150.001,5.782,4.188,161
N1C3W4_CL1_1_3_C.BPPFI, CL1_1_3,50,1,0,13,13,14,13,0,5074,60,3641,3641,0.005,150.001,0.504,0.354,151.057
N1C3W4_CL1_1_3_D.BPPFI, CL1_1_3,50,1,0,12,12,12,12,0,0,0,0,0,0.008,0.003,0,0,0.012
N1C3W4_CL1_1_3_E.BPPFI, CL1_1_3,50,1,0,12,13,13,13,0,200,1,151,151,0.004,150.001,0.056,0.03,150.18
N1C3W4_CL1_1_5_A.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.005,0.003,0,0,0.008
N1C3W4_CL1_1_5_B.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C3W4_CL1_1_5_C.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C3W4_CL1_1_5_D.BPPFI, CL1_1_5,50,1,0,8,8,8,8,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C3W4_CL1_1_5_E.BPPFI, CL1_1_5,50,1,0,9,9,9,9,0,0,0,0,0,0.005,0.003,0,0,0.009
N1C3W4_CL2_1_5_A.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.004,0,0,0.011
N1C3W4_CL2_1_5_B.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.002,0,0,0.008
N1C3W4_CL2_1_5_C.BPPFI, CL2_1_5,50,1,0,11,12,12,12,0,207,1,158,158,0.005,150.001,0.044,0.038,150.179
N1C3W4_CL2_1_5_D.BPPFI, CL2_1_5,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.004,0,0,0.013
N1C3W4_CL2_1_5_E.BPPFI, CL2_1_5,50,1,0,11,11,12,11,0,10708,201,7609,7609,0.008,150.001,0.924,0.676,151.909
N1C3W4_CL2_3_3_A.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.007,0.004,0,0,0.012
N1C3W4_CL2_3_3_B.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C3W4_CL2_3_3_C.BPPFI, CL2_3_3,50,1,0,11,12,12,12,0,3218,20,2479,2479,0.005,150.001,0.468,0.356,151.008
N1C3W4_CL2_3_3_D.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.005,0.002,0,0,0.009
N1C3W4_CL2_3_3_E.BPPFI, CL2_3_3,50,1,0,11,11,11,11,0,0,0,0,0,0.006,0.013,0,0,0.02
N1C3W4_CL2_3_4_A.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.009
N1C3W4_CL2_3_4_B.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C3W4_CL2_3_4_C.BPPFI, CL2_3_4,50,1,0,10,10,11,10,0,11605,118,8826,8826,0.005,150.001,1.366,1.077,152.774
N1C3W4_CL2_3_4_D.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.006,0.003,0,0,0.01
N1C3W4_CL2_3_4_E.BPPFI, CL2_3_4,50,1,0,10,10,10,10,0,0,0,0,0,0.007,0.004,0,0,0.012
N2C1W1_CL1_1_3_A.BPPFI, CL1_1_3,100,0,0.041666667,23,23,24,24,0,13102526,63557,10663044,10663044,0.006,150.001,2140.13,1126.389,3600.058
N2C1W1_CL1_1_3_B.BPPFI, CL1_1_3,100,1,0,24,24,24,24,0,0,0,0,0,0.006,0.005,0,0,0.014
N2C1W1_CL1_1_3_C.BPPFI, CL1_1_3,100,1,0,22,23,23,23,0,550,1,451,451,0.006,150.001,0.245,0.111,150.475
N2C1W1_CL1_1_3_D.BPPFI, CL1_1_3,100,1,0,24,24,24,24,0,0,0,0,0,0.006,0.005,0,0,0.011
N2C1W1_CL1_1_3_E.BPPFI, CL1_1_3,100,1,0,27,27,27,27,0,0,0,0,0,0.006,24.651,0,0,24.658
N2C1W1_CL1_1_5_A.BPPFI, CL1_1_5,100,1,0,16,16,16,16,0,0,0,0,0,0.006,0.004,0,0,0.011
N2C1W1_CL1_1_5_B.BPPFI, CL1_1_5,100,1,0,16,16,16,16,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C1W1_CL1_1_5_C.BPPFI, CL1_1_5,100,1,0,16,16,16,16,0,0,0,0,0,0.005,0.004,0,0,0.01
N2C1W1_CL1_1_5_D.BPPFI, CL1_1_5,100,0,0.058823529,16,16,17,17,0,14453746,102346,11756029,11756029,0.005,150.001,1845.723,1389.901,3600.027
N2C1W1_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,18,18,18,18,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C1W1_CL2_1_5_A.BPPFI, CL2_1_5,100,1,0,23,23,23,23,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C1W1_CL2_1_5_B.BPPFI, CL2_1_5,100,1,0,22,22,22,22,0,0,0,0,0,0.005,0.004,0,0,0.01
N2C1W1_CL2_1_5_C.BPPFI, CL2_1_5,100,1,0,22,22,22,22,0,0,0,0,0,0.005,0.113,0,0,0.119
N2C1W1_CL2_1_5_D.BPPFI, CL2_1_5,100,1,0,23,23,23,23,0,0,0,0,0,0.005,0.066,0,0,0.071
N2C1W1_CL2_1_5_E.BPPFI, CL2_1_5,100,1,0,23,23,24,23,0,552583,3410,413555,413555,0.005,150.001,57.679,37.763,252.433
N2C1W1_CL2_3_3_A.BPPFI, CL2_3_3,100,1,0,22,22,23,22,0,17702,130,12374,12374,0.007,150,2.409,1.358,154.106
N2C1W1_CL2_3_3_B.BPPFI, CL2_3_3,100,1,0,22,22,23,22,0,21857,123,16002,16002,0.005,150.001,3.528,2.006,156.02
N2C1W1_CL2_3_3_C.BPPFI, CL2_3_3,100,1,0,22,22,22,22,0,0,0,0,0,0.005,0.114,0,0,0.12
N2C1W1_CL2_3_3_D.BPPFI, CL2_3_3,100,0,0.043478261,22,22,23,23,0,11028738,42712,8425708,8425708,0.006,150.001,2042.328,1261.568,3600.071
N2C1W1_CL2_3_3_E.BPPFI, CL2_3_3,100,1,0,24,24,25,24,0,16052,107,11146,11146,0.006,150.001,2.348,1.478,154.191
N2C1W1_CL2_3_4_A.BPPFI, CL2_3_4,100,1,0,19,19,19,19,0,0,0,0,0,0.008,0.003,0,0,0.011
N2C1W1_CL2_3_4_B.BPPFI, CL2_3_4,100,1,0,20,20,20,20,0,0,0,0,0,0.007,0.004,0,0,0.012
N2C1W1_CL2_3_4_C.BPPFI, CL2_3_4,100,1,0,19,19,19,19,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C1W1_CL2_3_4_D.BPPFI, CL2_3_4,100,1,0,19,20,20,20,0,6660,31,5063,5063,0.004,150.001,1.918,1.145,153.31
N2C1W1_CL2_3_4_E.BPPFI, CL2_3_4,100,1,0,21,21,22,21,0,460939,5147,332322,332322,0.006,150.001,31.417,25.178,212.816
N2C1W2_CL1_1_3_A.BPPFI, CL1_1_3,100,1,0,28,29,29,29,0,419,1,320,320,0.004,150.001,0.14,0.087,150.323
N2C1W2_CL1_1_3_B.BPPFI, CL1_1_3,100,0,0.034482759,28,28,29,29,0,13469765,64651,10547120,10547120,0.005,150.001,2107.444,1168.689,3600.095
N2C1W2_CL1_1_3_C.BPPFI, CL1_1_3,100,0,0.033333333,29,29,30,30,0,12411664,57337,9662712,9662712,0.006,150.001,2071.395,1212.373,3600.004
N2C1W2_CL1_1_3_D.BPPFI, CL1_1_3,100,1,0,32,33,34,33,0,4380172,58511,3216569,3216569,0.006,150.001,319.362,197.065,720.633
N2C1W2_CL1_1_3_E.BPPFI, CL1_1_3,100,0,0.064516129,29,29,31,31,0,20786578,171484,15914244,15914244,0.005,150,1982.28,1211.599,3600.016
N2C1W2_CL1_1_5_A.BPPFI, CL1_1_5,100,1,0,21,21,22,21,0,116196,703,93436,93436,0.005,150.001,17.667,12.748,182.523
N2C1W2_CL1_1_5_B.BPPFI, CL1_1_5,100,0,0.05,19,19,20,20,0,9534599,54259,7744987,7744987,0.005,150,1938.55,1359.668,3600.023
N2C1W2_CL1_1_5_C.BPPFI, CL1_1_5,100,1,0,20,20,21,20,0,965565,5552,781224,781224,0.004,150.001,154.288,113.294,432.654
N2C1W2_CL1_1_5_D.BPPFI, CL1_1_5,100,1,0,22,22,22,22,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C1W2_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,21,22,22,22,0,499,1,400,400,0.006,150.001,0.197,0.14,150.455
N2C1W2_CL2_1_5_A.BPPFI, CL2_1_5,100,1,0,26,26,27,26,0,15983182,140749,11804119,11804119,0.006,150.001,1309.564,875.188,2520.105
N2C1W2_CL2_1_5_B.BPPFI, CL2_1_5,100,1,0,25,26,27,26,0,51514,1824,35656,35656,0.005,150,3.827,2.017,156.804
N2C1W2_CL2_1_5_C.BPPFI, CL2_1_5,100,1,0,26,26,27,26,0,421216,5846,310217,310217,0.006,150.001,34.043,21.818,211.054
N2C1W2_CL2_1_5_D.BPPFI, CL2_1_5,100,1,0,28,29,29,29,0,299,1,200,200,0.005,150,0.072,0.052,150.216
N2C1W2_CL2_1_5_E.BPPFI, CL2_1_5,100,0,0.037037037,26,26,27,27,0,15585441,81187,11558865,11558865,0.005,150.001,1902.54,1371.51,3600.047
N2C1W2_CL2_3_3_A.BPPFI, CL2_3_3,100,1,0,26,26,27,26,0,16193,104,11166,11166,0.005,150.001,2.107,1.366,153.816
N2C1W2_CL2_3_3_B.BPPFI, CL2_3_3,100,0,0.074074074,25,25,27,27,0,57742488,1826914,36016828,36016828,0.006,150.001,1735.394,1027.707,3600
N2C1W2_CL2_3_3_C.BPPFI, CL2_3_3,100,1,0,26,26,27,26,0,16757,188,11272,11272,0.006,150.001,1.914,1.267,153.558
N2C1W2_CL2_3_3_D.BPPFI, CL2_3_3,100,0,0.035714286,27,27,28,28,0,20033792,125056,14390443,14390443,0.006,150.001,1847.092,1392.508,3600.001
N2C1W2_CL2_3_3_E.BPPFI, CL2_3_3,100,0,0.037037037,26,26,27,27,0,22256307,161638,16041962,16041962,0.005,150.001,1860.603,1359.164,3600.017
N2C1W2_CL2_3_4_A.BPPFI, CL2_3_4,100,0,0.041666667,23,23,24,24,0,11860741,53486,9172711,9172711,0.005,150,1876.108,1433.744,3600.025
N2C1W2_CL2_3_4_B.BPPFI, CL2_3_4,100,1,0,22,22,22,22,0,0,0,0,0,0.006,0.003,0,0,0.009
N2C1W2_CL2_3_4_C.BPPFI, CL2_3_4,100,0,0.043478261,22,22,23,23,0,9887191,35375,7839699,7839699,0.004,150.002,1988.569,1336.257,3600.101
N2C1W2_CL2_3_4_D.BPPFI, CL2_3_4,100,1,0,24,24,25,24,0,62520,705,46149,46149,0.004,150,6.042,4.384,161.384
N2C1W2_CL2_3_4_E.BPPFI, CL2_3_4,100,1,0,23,24,24,24,0,450,1,351,351,0.003,150,0.143,0.097,150.332
N2C1W4_CL1_1_3_A.BPPFI, CL1_1_3,100,0,0.058823529,32,32,34,34,0,27199668,282678,20261094,20261094,0.005,150,1934.08,1219.193,3600.001
N2C1W4_CL1_1_3_B.BPPFI, CL1_1_3,100,0,0.03030303,32,32,33,33,0,18121245,118835,13780671,13780671,0.006,150.001,2002.37,1243.603,3600.022
N2C1W4_CL1_1_3_C.BPPFI, CL1_1_3,100,0,0.057142857,33,33,35,35,0,21816646,216824,16205992,16205992,0.005,150.001,1937.292,1267.428,3600.019
N2C1W4_CL1_1_3_D.BPPFI, CL1_1_3,100,0,0.055555556,34,34,36,36,0,16512162,93295,12177784,12177784,0.006,150.001,1926.002,1326.411,3600.006
N2C1W4_CL1_1_3_E.BPPFI, CL1_1_3,100,0,0.058823529,32,32,34,34,0,21989510,185196,16622954,16622954,0.007,150.001,1992.555,1193.887,3600.022
N2C1W4_CL1_1_5_A.BPPFI, CL1_1_5,100,1,0,22,22,22,22,0,0,0,0,0,0.006,0.004,0,0,0.011
N2C1W4_CL1_1_5_B.BPPFI, CL1_1_5,100,1,0,22,22,22,22,0,0,0,0,0,0.005,0.003,0,0,0.008
N2C1W4_CL1_1_5_C.BPPFI, CL1_1_5,100,0,0.041666667,23,23,24,24,0,8410785,30662,6727325,6727325,0.006,150.001,1885.308,1431.626,3600.063
N2C1W4_CL1_1_5_D.BPPFI, CL1_1_5,100,1,0,23,24,24,24,0,482,1,383,383,0.005,150.001,0.184,0.123,150.414
N2C1W4_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,22,23,23,23,0,477,1,378,378,0.004,150.001,0.188,0.119,150.406
N2C1W4_CL2_1_5_A.BPPFI, CL2_1_5,100,0,0.066666667,28,28,30,30,0,62461936,5849572,41159385,41159385,0.005,150.001,1721.582,792.788,3600
N2C1W4_CL2_1_5_B.BPPFI, CL2_1_5,100,0,0.035714286,27,27,28,28,0,12215553,47670,9070803,9070803,0.006,150.001,1922.01,1369.57,3600.053
N2C1W4_CL2_1_5_C.BPPFI, CL2_1_5,100,0,0.034482759,28,28,29,29,0,14537606,58108,10335884,10335884,0.006,150.001,1827.532,1445.707,3600.036
N2C1W4_CL2_1_5_D.BPPFI, CL2_1_5,100,0,0.066666667,28,28,30,30,0,56749330,3362209,34258247,34258247,0.006,150.001,1676.303,962.28,3600
N2C1W4_CL2_1_5_E.BPPFI, CL2_1_5,100,1,0,27,28,29,28,0,934237,38791,638256,638256,0.007,150.001,37.578,20.689,221.953
N2C1W4_CL2_3_3_A.BPPFI, CL2_3_3,100,0,0.035714286,27,27,28,28,0,20320290,137349,14572202,14572202,0.007,150.002,1860.065,1343.378,3600.011
N2C1W4_CL2_3_3_B.BPPFI, CL2_3_3,100,0,0.035714286,27,27,29,28,0,12714676,47367,9257083,9257083,0.006,150.001,1891.006,1396.016,3600.012
N2C1W4_CL2_3_3_C.BPPFI, CL2_3_3,100,1,0,28,29,29,29,0,320,1,221,221,0.005,150.001,0.089,0.055,150.247
N2C1W4_CL2_3_3_D.BPPFI, CL2_3_3,100,1,0,28,29,30,29,0,26136219,278310,16431982,16431982,0.006,150.001,1647.996,1455.946,3538.995
N2C1W4_CL2_3_3_E.BPPFI, CL2_3_3,100,0,0.068965517,27,27,29,29,0,60022024,4422997,39426879,39426879,0.006,150.001,1725.697,847.885,3600
N2C1W4_CL2_3_4_A.BPPFI, CL2_3_4,100,0,0.04,24,24,25,25,0,10326891,39685,7994087,7994087,0.006,150.001,1875.637,1428.751,3600.059
N2C1W4_CL2_3_4_B.BPPFI, CL2_3_4,100,0,0.041666667,23,23,24,24,0,15047438,102149,11872868,11872868,0.006,150.001,1901.859,1331.563,3600.039
N2C1W4_CL2_3_4_C.BPPFI, CL2_3_4,100,1,0,24,24,24,24,0,0,0,0,0,0.006,0.004,0,0,0.011
N2C1W4_CL2_3_4_D.BPPFI, CL2_3_4,100,0,0.04,24,24,25,25,0,13658140,81508,10573200,10573200,0.006,150.001,1899.947,1362.686,3600.012
N2C1W4_CL2_3_4_E.BPPFI, CL2_3_4,100,1,0,23,24,24,24,0,1943754,6865,1529033,1529033,0.006,150.001,404.32,278.745,862.298
N2C2W1_CL1_1_3_A.BPPFI, CL1_1_3,100,0,0.045454545,21,21,22,22,0,17570159,125027,13841989,13841989,0.006,150.001,1950.388,1268.921,3600.009
N2C2W1_CL1_1_3_B.BPPFI, CL1_1_3,100,0,0.04,24,24,25,25,0,12372369,48725,9945166,9945166,0.005,150.001,2015.649,1276.104,3600.051
N2C2W1_CL1_1_3_C.BPPFI, CL1_1_3,100,1,0,21,21,21,21,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C2W1_CL1_1_3_D.BPPFI, CL1_1_3,100,1,0,22,22,23,22,0,25687861,413724,18604274,18604274,0.005,150.001,1390.973,1038.403,2880.476
N2C2W1_CL1_1_3_E.BPPFI, CL1_1_3,100,1,0,21,21,21,21,0,0,0,0,0,0.008,0.63,0,0,0.638
N2C2W1_CL1_1_5_A.BPPFI, CL1_1_5,100,1,0,15,15,15,15,0,0,0,0,0,0.006,0.004,0,0,0.01
N2C2W1_CL1_1_5_B.BPPFI, CL1_1_5,100,1,0,17,17,17,17,0,0,0,0,0,0.005,0.003,0,0,0.01
N2C2W1_CL1_1_5_C.BPPFI, CL1_1_5,100,1,0,15,15,15,15,0,0,0,0,0,0.005,0.002,0,0,0.009
N2C2W1_CL1_1_5_D.BPPFI, CL1_1_5,100,0,0.0625,15,15,16,16,0,7211166,28208,6007724,6007724,0.005,150.001,1955.949,1377.213,3600.143
N2C2W1_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,15,15,15,15,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C2W1_CL2_1_5_A.BPPFI, CL2_1_5,100,0,0.045454545,21,21,22,22,0,15191860,87735,11907176,11907176,0.006,150.001,1944.929,1327.703,3600.035
N2C2W1_CL2_1_5_B.BPPFI, CL2_1_5,100,1,0,23,23,24,23,0,16966,107,11942,11942,0.005,150.001,2.437,1.782,154.608
N2C2W1_CL2_1_5_C.BPPFI, CL2_1_5,100,1,0,21,21,22,21,0,360077,2057,282549,282549,0.006,150,59.694,38.764,253.158
N2C2W1_CL2_1_5_D.BPPFI, CL2_1_5,100,1,0,22,22,22,22,0,0,0,0,0,0.005,4.495,0,0,4.501
N2C2W1_CL2_1_5_E.BPPFI, CL2_1_5,100,1,0,21,21,22,21,0,18534,103,13382,13382,0.004,150.001,2.786,1.746,154.899
N2C2W1_CL2_3_3_A.BPPFI, CL2_3_3,100,1,0,20,20,21,20,0,17655,128,12457,12457,0.005,150.001,2.772,1.735,154.885
N2C2W1_CL2_3_3_B.BPPFI, CL2_3_3,100,0,0.043478261,22,22,23,23,0,33464268,683122,22773936,22773936,0.005,150.001,1742.216,1327.177,3600.002
N2C2W1_CL2_3_3_C.BPPFI, CL2_3_3,100,1,0,20,20,21,20,0,16813,111,11932,11932,0.005,150.001,2.896,1.789,155.029
N2C2W1_CL2_3_3_D.BPPFI, CL2_3_3,100,1,0,21,21,21,21,0,0,0,0,0,0.007,0.125,0,0,0.133
N2C2W1_CL2_3_3_E.BPPFI, CL2_3_3,100,1,0,20,20,20,20,0,0,0,0,0,0.006,0.003,0,0,0.009
N2C2W1_CL2_3_4_A.BPPFI, CL2_3_4,100,1,0,18,18,18,18,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C2W1_CL2_3_4_B.BPPFI, CL2_3_4,100,1,0,19,19,20,19,0,20299,102,14628,14628,0.006,150.001,3.774,2.6,156.823
N2C2W1_CL2_3_4_C.BPPFI, CL2_3_4,100,1,0,17,18,18,18,0,2228,7,1839,1839,0.005,150.001,0.812,0.534,151.487
N2C2W1_CL2_3_4_D.BPPFI, CL2_3_4,100,1,0,18,18,19,18,0,45557,275,35733,35733,0.005,150.001,6.708,4.774,162.273
N2C2W1_CL2_3_4_E.BPPFI, CL2_3_4,100,0,0.055555556,17,17,18,18,0,13771822,79947,11084322,11084322,0.006,150.001,1827.408,1437.22,3600.029
N2C2W2_CL1_1_3_A.BPPFI, CL1_1_3,100,0,0.037037037,26,26,27,27,0,22126682,226884,17379340,17379340,0.005,150,1928.775,1259.447,3600.02
N2C2W2_CL1_1_3_B.BPPFI, CL1_1_3,100,0,0.035714286,27,27,28,28,0,10234465,38186,7941010,7941010,0.006,150.001,1979.168,1331.941,3600.048
N2C2W2_CL1_1_3_C.BPPFI, CL1_1_3,100,1,0,27,27,27,27,0,0,0,0,0,0.007,0.005,0,0,0.012
N2C2W2_CL1_1_3_D.BPPFI, CL1_1_3,100,1,0,26,26,26,26,0,0,0,0,0,0.006,0.006,0,0,0.012
N2C2W2_CL1_1_3_E.BPPFI, CL1_1_3,100,0,0.037037037,26,26,27,27,0,8992827,30347,7074641,7074641,0.006,150.001,2029.385,1284.072,3600.01
N2C2W2_CL1_1_5_A.BPPFI, CL1_1_5,100,1,0,18,18,19,18,0,2422862,14734,2008840,2008840,0.005,150.001,469.823,348.947,1010.579
N2C2W2_CL1_1_5_B.BPPFI, CL1_1_5,100,1,0,19,19,19,19,0,0,0,0,0,0.005,0.017,0,0,0.022
N2C2W2_CL1_1_5_C.BPPFI, CL1_1_5,100,1,0,19,19,19,19,0,0,0,0,0,0.005,0.003,0,0,0.01
N2C2W2_CL1_1_5_D.BPPFI, CL1_1_5,100,1,0,18,18,18,18,0,0,0,0,0,0.004,0.003,0,0,0.008
N2C2W2_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,18,18,19,18,0,298641,1595,246251,246251,0.006,150.001,58.212,43.312,256.881
N2C2W2_CL2_1_5_A.BPPFI, CL2_1_5,100,0,0.04,24,24,25,25,0,12105088,57608,9341103,9341103,0.006,150.001,1936.195,1346.658,3600.023
N2C2W2_CL2_1_5_B.BPPFI, CL2_1_5,100,0,0.038461538,25,25,26,26,0,18102686,132504,13799833,13799833,0.006,150.001,1879.209,1342.446,3600.019
N2C2W2_CL2_1_5_C.BPPFI, CL2_1_5,100,1,0,25,25,26,25,0,154937,1848,117428,117428,0.005,150.001,11.951,7.984,172.187
N2C2W2_CL2_1_5_D.BPPFI, CL2_1_5,100,1,0,24,24,25,24,0,5194090,19274,4011322,4011322,0.005,150,999.569,674.674,1897.543
N2C2W2_CL2_1_5_E.BPPFI, CL2_1_5,100,1,0,24,25,25,25,0,17759,51,13746,13746,0.006,150.001,4.11,2.703,157.2
N2C2W2_CL2_3_3_A.BPPFI, CL2_3_3,100,1,0,23,24,25,24,0,16689,201,11701,11701,0.005,150,2.685,1.771,154.818
N2C2W2_CL2_3_3_B.BPPFI, CL2_3_3,100,1,0,24,25,25,25,0,4544835,17671,3459382,3459382,0.006,150.001,904.061,653.309,1773.447
N2C2W2_CL2_3_3_C.BPPFI, CL2_3_3,100,1,0,24,24,25,24,0,22195,383,15380,15380,0.005,150.001,2.7,1.641,154.819
N2C2W2_CL2_3_3_D.BPPFI, CL2_3_3,100,1,0,23,24,24,24,0,438,1,339,339,0.006,150.001,0.139,0.09,150.339
N2C2W2_CL2_3_3_E.BPPFI, CL2_3_3,100,1,0,24,24,25,24,0,16802,107,11702,11702,0.005,150,2.78,1.83,155.042
N2C2W2_CL2_3_4_A.BPPFI, CL2_3_4,100,0,0.047619048,20,20,21,21,0,12200627,80328,9885047,9885047,0.006,150.001,1898.913,1368.63,3600.029
N2C2W2_CL2_3_4_B.BPPFI, CL2_3_4,100,0,0.045454545,21,21,22,22,0,10269789,39796,8241677,8241677,0.006,150.001,1876.936,1420.958,3600.074
N2C2W2_CL2_3_4_C.BPPFI, CL2_3_4,100,1,0,20,21,21,21,0,487,1,388,388,0.005,150.001,0.195,0.129,150.432
N2C2W2_CL2_3_4_D.BPPFI, CL2_3_4,100,0,0.047619048,20,20,21,21,0,13177826,91247,10678721,10678721,0.005,150.001,1891.41,1365.832,3600.05
N2C2W2_CL2_3_4_E.BPPFI, CL2_3_4,100,1,0,20,21,21,21,0,104270,343,83359,83359,0.008,150.001,28.987,20.209,201.225
N2C2W4_CL1_1_3_A.BPPFI, CL1_1_3,100,0,0.035714286,27,27,28,28,0,9655684,35438,7553584,7553584,0.004,150.001,1989.784,1323.317,3600.083
N2C2W4_CL1_1_3_B.BPPFI, CL1_1_3,100,0,0.066666667,28,28,30,30,0,20149584,315409,15147198,15147198,0.006,150.001,1915.694,1285.448,3600.007
N2C2W4_CL1_1_3_C.BPPFI, CL1_1_3,100,1,0,29,30,31,30,0,17376,205,12285,12285,0.006,150.001,2.795,1.844,155.069
N2C2W4_CL1_1_3_D.BPPFI, CL1_1_3,100,1,0,29,29,30,29,0,4728924,34127,3694732,3694732,0.004,150.004,531.769,354.47,1096.89
N2C2W4_CL1_1_3_E.BPPFI, CL1_1_3,100,0,0.033333333,29,29,30,30,0,11458044,56823,8877492,8877492,0.006,150,1973.429,1318.075,3600.02
N2C2W4_CL1_1_5_A.BPPFI, CL1_1_5,100,1,0,19,19,19,19,0,0,0,0,0,0.005,0.004,0,0,0.01
N2C2W4_CL1_1_5_B.BPPFI, CL1_1_5,100,1,0,20,20,20,20,0,0,0,0,0,0.006,0.003,0,0,0.009
N2C2W4_CL1_1_5_C.BPPFI, CL1_1_5,100,1,0,20,21,21,21,0,534,1,435,435,0.005,150.001,0.25,0.157,150.509
N2C2W4_CL1_1_5_D.BPPFI, CL1_1_5,100,1,0,20,20,21,20,0,714275,5741,583279,583279,0.005,150,88.349,72.389,322.657
N2C2W4_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,20,20,20,20,0,0,0,0,0,0.006,0.017,0,0,0.023
N2C2W4_CL2_1_5_A.BPPFI, CL2_1_5,100,1,0,25,25,26,25,0,4967625,23067,3829315,3829315,0.004,150.001,839.801,586.851,1647.143
N2C2W4_CL2_1_5_B.BPPFI, CL2_1_5,100,1,0,25,26,27,26,0,22194,279,16000,16000,0.005,150.001,2.969,2.075,155.518
N2C2W4_CL2_1_5_C.BPPFI, CL2_1_5,100,1,0,26,26,27,26,0,3678886,42287,2765267,2765267,0.005,150.001,287.828,198.05,683.528
N2C2W4_CL2_1_5_D.BPPFI, CL2_1_5,100,1,0,26,26,26,26,0,0,0,0,0,0.006,0.003,0,0,0.01
N2C2W4_CL2_1_5_E.BPPFI, CL2_1_5,100,0,0.037037037,26,26,27,27,0,17236408,123144,13103342,13103342,0.006,150.001,1865.706,1361.051,3600.032
N2C2W4_CL2_3_3_A.BPPFI, CL2_3_3,100,1,0,24,25,25,25,0,4015139,15629,3066657,3066657,0.005,150.001,786.948,544.376,1541.066
N2C2W4_CL2_3_3_B.BPPFI, CL2_3_3,100,1,0,25,25,25,25,0,0,0,0,0,0.009,0.421,0,0,0.431
